Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,BHARTIARTL.NS,ICICIBANK.NS,INFY.NS,HINDUNILVR.NS,WIPRO.NS,JSWSTEEL.NS,SBILIFE.NS,BAJAJFINSV.NS,TATACONSUM.NS,HCLTECH.NS,SUNPHARMA.NS,M&M.NS,LT.NS,ASIANPAINT.NS,NESTLEIND.NS,MARUTI.NS,TATAMOTORS.NS,BAJAJ-AUTO.NS,ULTRACEMCO.NS,KOTAKBANK.NS,HDFCLIFE.NS,INDUSINDBK.NS,TECHM.NS,INFRATEL.NS,TITAN.NS,SBIN.NS,AXISBANK.NS,ADANIPORTS.NS,NTPC.NS,COALINDIA.NS,POWERGRID.NS,BPCL.NS,ONGC.NS,TATASTEEL.NS,HINDALCO.NS,APOLLOTYRE.NS,GRASIM.NS,M&MFIN.NS,SHREECEM.NS,DABUR.NS,GODREJCP.NS,EICHERMOT.NS,TATAPOWER.NS,ZEEL.NS,LTTS.NS,BOSCHLTD.NS,TATACHEM.NS
18-06-2020,740.17,1880.66,979.13,540.66,340.26,649.33,1915.26,107.26,179.77,764.81,541.8,360.68,491.47,463.3,480.08,835.26,1542.17,1542.01,5486.82,95.76,2401.53,3752.29,1299.42,509.58,482.08,463.3,,953.43,169.09,403.64,335.36,71.16,89.75,71.35,147.07,64.67,12.8,145.85,101.4,582.94,96.44,21563.97,420.89,629.37,1653.01,40.21,168.45,1263.64,9851.92,282.09
19-06-2020,786.43,1886.66,991.99,551.84,351.67,641.74,1953.92,109.18,180.61,769.03,588.94,365.67,483.53,466.98,473.87,836.7,1566.01,1533.99,5662.48,101.87,2397.94,3744.58,1298.58,514.66,467.06,465.85,,953.28,173.66,415.24,340.33,71.39,89.53,73.92,151.16,66.34,12.9,146.09,104.22,586.01,99.91,21379.41,423.81,637.66,1675.54,40.44,167.05,1271.74,10169.19,282.13
22-06-2020,780.51,1871.29,987.58,560.08,355.3,640.05,1961.43,107.21,184,771.11,617.27,369.35,483.53,471.86,472.64,845.32,1594.62,1538.37,5661.19,102.02,2560.59,3733.74,1351.27,513.97,473.1,474.19,,956.85,176.67,428.28,341.01,73.15,93.7,77.03,152.99,65.64,13.1,145.18,106.99,601.94,101.97,21713.38,424.24,648.63,1698.68,40.86,171.01,1230.69,10531.04,289.11
23-06-2020,769.22,1878.08,1000.59,557.91,363.61,655.47,2012.92,108.47,187.44,789.64,630.85,378.8,492.57,478.79,489.37,901.35,1625.27,1577.22,5652.07,103.76,2566.33,3848.48,1385.71,530.42,502.55,483.1,,976.14,181.14,441.73,346.92,77.34,93.83,80.84,155.71,66.26,13.36,153.15,107.13,606.57,101.94,22441.82,438.69,651.82,1727.86,41.61,175.74,1228.51,10529.27,290.09
24-06-2020,772.33,1884.44,991.18,537.23,336.49,649.56,1988.97,107.29,180.24,773.88,603.54,371.29,475.04,463.44,488.37,890.13,1686.41,1592.43,5526.14,104.15,2526.07,3730.18,1339.85,520.74,465.18,484.95,,965.35,173.75,422.81,343.21,74.5,92.33,76.98,150.37,64.29,13.12,146.43,103.98,598.09,102.37,22254.45,435.29,658.44,1780.56,40.49,168.16,1213.31,10589.18,291.43
25-06-2020,767.88,1860.36,987.58,538.82,339.3,637.14,2028.98,107.29,179.91,779.34,601.06,372.16,466.94,466.55,480.69,878.53,1630.19,1599.96,5532.81,103.16,2528.94,3711.39,1377.54,531.75,458.85,479.08,,954.99,174.37,419.87,335.55,73.77,91.58,77.35,147.07,63.13,13,141.79,107.37,592.05,102.68,21763.87,439.21,662.95,1747.13,41.19,166.47,1194.19,10631.67,295.2
26-06-2020,778.5,1955.17,1014.17,540.17,337.46,680.53,2011.29,110.85,179.07,777.45,593.58,373.76,477.42,459.18,475.15,896.32,1628.02,1589.52,5525.71,100.77,2571.22,3768.25,1336.06,535.21,475.66,484.87,,943.85,173.75,423.01,334.77,74.46,92.69,77.28,156.37,65.1,13.03,146.09,106.13,600.53,101.34,22212.63,440.36,671.92,1784.09,43.39,170.24,1227.66,10414.76,293.25
29-06-2020,770.23,1939.3,1032.98,546.63,331.66,665.57,2038.13,108.02,177.26,779.88,587.98,374.63,470.04,461.14,480.88,872.48,1633.04,1594.04,5452.54,98.84,2563.95,3715.93,1351.57,530.56,463.54,468.18,,935.31,168.72,403.04,334.23,72.85,87.96,76.87,152.28,63.75,12.91,141.06,103.69,603.55,96.7,22033.25,443.61,674.07,1749.34,41.99,166.18,1227.99,10174.25,290.32
30-06-2020,761.71,1921.31,1023.19,539.64,339.73,669.39,2035.38,108,176.01,799.36,583.49,375.51,472.71,452.48,483.96,879.04,1628.69,1636.89,5605.79,97.64,2533.96,3800.41,1356.35,542.22,458.52,469.78,,927.88,167.97,404.89,335.45,73.54,86.66,75.41,148.56,62.93,13.14,141.4,103.26,603.99,96.12,22732.55,445.72,677.16,1770.66,41.99,165.26,1214.92,10604.78,288.46
01-07-2020,776.69,1930.44,1041.19,539.93,351.91,665.7,2026.41,107.71,177.96,798.17,615.85,372.65,468.38,447.89,472.83,861.02,1629.22,1601.09,5571.99,100.13,2548.31,3805.34,1352.66,542.86,475.56,471.94,,926.27,173.94,431.37,335.36,71.85,87.31,74.8,151.01,62.24,13.02,142.71,104.93,598.77,99.28,22350.36,446.34,681.13,1777.19,43.16,169.42,1229.74,10485.3,286.88
02-07-2020,793.28,1990.51,1045.8,538.29,350.75,688.17,2009,110.24,180.75,806.89,617.79,378.75,483.19,452.53,501.97,876.85,1627.73,1600.18,5711.55,100.92,2581.75,3821.3,1347.93,541.18,477.83,484.87,,963.59,174.55,421.36,338.28,71.69,87.15,75.52,152.34,63.32,13.47,142.9,105.99,602.28,105.92,22448.33,444.86,683.14,1772.52,46.62,168.45,1228.8,11066.01,287.76
03-07-2020,805.7,2029.73,1030.97,560.46,348.96,693.72,2029.49,110.53,177.49,836.63,613.86,384.23,491.64,456.22,502.73,879.6,1636.61,1591.25,5695.85,102.81,2629.32,3796.55,1349.72,565.08,470.49,490.36,,980.29,173.85,426.59,351.55,72.54,88.22,76.59,153.09,63.75,13.27,141.6,109.24,612.22,104.69,22556.62,446.77,703.14,1833.36,46.71,166.37,1226.33,10938.16,287.02
